ip,timestamp,lat,lon,pred,score,source_file
104.167.241.4,2025-10-03 04:14:48,8.4928,-13.2351,-1,-0.13734419599546988,20251003142418-TorIP_geocoded.csv
103.253.24.18,2025-10-03 04:31:22,1.3673,103.8014,-1,-0.11689263255982185,20251003142418-TorIP_geocoded.csv
45.154.98.33,2025-10-03 04:10:18,22.2908,114.1501,-1,-0.12844762485134753,20251003142418-TorIP_geocoded.csv
196.196.200.100,2025-10-03 04:04:59,60.1792,24.9337,-1,-0.00019325062701203155,20251003142418-TorIP_geocoded.csv
88.151.192.2,2025-10-03 04:42:55,40.504,47.4997,-1,-0.014158598129994648,20251003142418-TorIP_geocoded.csv
177.93.140.66,2025-10-03 04:28:09,-22.9145,-42.8233,-1,-0.1757451898767044,20251003142418-TorIP_geocoded.csv
45.137.99.16,2025-10-03 04:30:59,-23.5335,-46.6359,-1,-0.1757451898767044,20251003142418-TorIP_geocoded.csv
45.61.185.172,2025-10-03 04:31:37,25.7806,-80.1826,-1,-0.06447348831333277,20251003142418-TorIP_geocoded.csv
93.94.51.243,2025-10-03 04:39:00,33.0,44.0,-1,-0.0439596554550602,20251003142418-TorIP_geocoded.csv
45.137.99.182,2025-10-03 04:14:02,-23.5335,-46.6359,-1,-0.1757451898767044,20251003142418-TorIP_geocoded.csv
37.46.196.22,2025-10-03 04:14:59,25.7806,-80.1826,-1,-0.06447348831333277,20251003142418-TorIP_geocoded.csv
82.221.131.71,2025-10-03 04:36:25,65.0,-18.0,-1,-0.1095864986254469,20251003142418-TorIP_geocoded.csv
172.105.174.195,2025-10-03 04:11:09,-33.8601,151.2101,-1,-0.19553242272353755,20251003142418-TorIP_geocoded.csv
178.17.58.159,2025-10-03 04:27:41,33.0,44.0,-1,-0.0439596554550602,20251003142418-TorIP_geocoded.csv
124.198.131.29,2025-10-03 04:43:09,-42.0,174.0,-1,-0.21055847160499608,20251003142418-TorIP_geocoded.csv
45.61.188.15,2025-10-03 04:04:00,25.7806,-80.1826,-1,-0.06447348831333277,20251003142418-TorIP_geocoded.csv
151.243.213.150,2025-10-03 04:01:18,35.698,51.4115,-1,-0.038337373755850446,20251003142418-TorIP_geocoded.csv
104.167.242.117,2025-10-03 04:26:00,1.385,103.7473,-1,-0.11917159043132564,20251003142418-TorIP_geocoded.csv
104.167.242.118,2025-10-03 04:11:31,1.385,103.7473,-1,-0.11917159043132564,20251003142418-TorIP_geocoded.csv
93.94.52.229,2025-10-03 04:31:06,33.0,44.0,-1,-0.0439596554550602,20251003142418-TorIP_geocoded.csv
107.172.61.206,2025-10-03 04:43:16,47.6034,-122.3414,-1,-0.1309918544233979,20251003142418-TorIP_geocoded.csv
124.198.132.52,2025-10-03 04:22:47,-42.0,174.0,-1,-0.21055847160499608,20251003142418-TorIP_geocoded.csv
185.231.33.38,2025-10-03 03:31:27,-4.5833,55.6667,-1,-0.10556682399714323,20251003142418-TorIP_geocoded.csv
45.83.31.79,2025-10-03 04:44:41,34.0544,-118.2441,-1,-0.06635649253094167,20251003142418-TorIP_geocoded.csv
190.120.229.2,2025-10-03 04:23:56,-12.0464,-77.0428,-1,-0.16179368323219057,20251003142418-TorIP_geocoded.csv
82.221.131.86,2025-10-03 04:24:55,65.0,-18.0,-1,-0.1095864986254469,20251003142418-TorIP_geocoded.csv
196.251.69.116,2025-10-03 04:42:20,8.1,-1.2,-1,-0.1229729416603097,20251003142418-TorIP_geocoded.csv
102.130.127.117,2025-10-03 04:09:04,-29.0,24.0,-1,-0.15934767859669874,20251003142418-TorIP_geocoded.csv
151.243.109.167,2025-10-03 04:12:09,35.698,51.4115,-1,-0.038337373755850446,20251003142418-TorIP_geocoded.csv
124.198.131.114,2025-10-03 04:41:54,-42.0,174.0,-1,-0.21055847160499608,20251003142418-TorIP_geocoded.csv
13.231.183.75,2025-10-03 04:41:41,35.6893,139.6899,-1,-0.140465699556108,20251003142418-TorIP_geocoded.csv
104.167.242.116,2025-10-02 23:23:40,1.385,103.7473,-1,-0.11917159043132564,20251003142418-TorIP_geocoded.csv
179.35.10.212,2025-10-03 04:41:54,-16.6391,-49.2622,-1,-0.16608487450839715,20251003142418-TorIP_geocoded.csv
177.149.156.209,2025-10-02 17:39:01,-16.6391,-49.2622,-1,-0.16608487450839715,20251003142418-TorIP_geocoded.csv
59.132.61.98,,35.6897,139.6895,-1,-0.140465699556108,20251003142418-TorIP_geocoded.csv
